MKL(seq) Ana,MKL(par) Ana,cuSPARSE(v1) iluAna,cuSPARSE(v2)iluAna,Sync-Free ilu Ana,MKL(seq) ilu,MKL(par) ilu,cuSPARSE(v1) ilu,cuSPARSE(v2)iu,Sync-Free ilu,cuSPARSE(v1) ana,cusparse(v2)ana,Sync-Free ana,MKL(seq) 10 iter,MKL(par) 10 iter,cuSPARSE(v1)  10 iter,cuSPARSE(v2)lvl,cuSPARSE(v2)nolvl  10 iter,Sync-Free  10 iter,FE_ilu,m,FE_oh_wo,Emp_oh_wo,FE_oh_w,Emp_oh_w,SycnFree_LU
1.20561,1.09746,0,5.55661,0,3.72848,3.79148,10.5738,2.17597,0,49.257,2.17597,0.0064,1.50236,3.21745,16.7466,56.7978,57.004,9.899,0.008191968,25228,0.182075135,0.19888286,0.190267103,0.2247092,1.02
1.34653,1.10725,0,0.20336,0,1.25048,1.65104,0.066528,0.04096,0,6.92784,0.04096,0.0061,0.663088,1.3958,0.20624,0.3656,0.383968,0.198,0.00042496,25503,0.002448,0.012490666,0.00287296,0.015703034,0.141
1.26702,0.998197,0,6.72656,0,87.7745,87.8794,362.953,17.6609,0,231.93,17.6609,0.0131,7.80017,10.2664,90.4577,128.304,98.2148,72.028,0.026834976,25503,1.225594927,0.65912885,1.252429903,1.22212321,7.989
1.63821,1.37262,0,0.80512,0,5815.7,5818.26,161.722,5.67603,0,1932.88,5.67603,0.1708,109.434,110.705,10.455,3.23526,4.82406,4.319,0.006898688,25626,0.021834624,2.183964367,0.028733312,13.98612752,73.028
1.68107,1.1681,0,6.1832,0,3084.75,3084.8,3257.36,41.4198,0,595.775,41.4198,0.0391,38.3151,37.9464,139.67,232.27,109.775,86.859,0.048247841,25710,1.140302153,1.28508023,1.188549994,10.75959323,21.897
1.30738,1.18892,0,1.86019,0,3.66316,3.90873,0.828416,0.459776,0,48.7554,0.459776,0.0062,1.53319,3.67999,2.89238,13.0841,19.0772,2.234,0.002758656,26064,0.023336736,0.094571406,0.026095392,0.105291678,0.997
1.03414,1.13056,0,2.07526,0,3.58898,3.9209,0.826368,0.446464,0,48.9067,0.446464,0.0064,1.50589,2.90493,2.92429,12.6117,18.604,2.23,0.002763776,26068,0.0230616,0.092636674,0.025825376,0.103494646,1
1.16126,1.15092,0,4.83222,0,5.32726,5.40255,18.0019,2.58458,0,50.0103,2.58458,0.0072,1.695,2.95576,21.1864,39.6023,46.9556,6.453,0.008086528,27449,0.172294559,0.17361484,0.180381087,0.20976335,1.264
1.21908,1.08886,0,4.82422,0,5.06588,5.3932,18.0091,2.59686,0,49.9634,2.59686,0.0073,1.6956,14.4201,21.2421,42.9135,49.3312,6.455,0.007067648,27449,0.17012195,0.19093724,0.177189598,0.2268265,1.319
1.19795,1.04709,0,4.21507,0,8.91713,9.0647,48.0174,7.75376,0,69.3177,7.75376,0.0072,1.85806,4.61072,42.1996,77.9535,47.2187,20.114,0.012442624,27534,0.573066697,0.27334118,0.585509321,0.35130924,1.606
1.44991,1.09503,0,4.23786,0,9.0229,9.22861,48.0358,7.62982,0,69.4605,7.62982,0.0084,1.87301,3.26171,42.7847,76.3922,47.3159,20.144,0.0121856,27534,0.574789502,0.27111528,0.586975102,0.34927027,1.63
1.25653,1.0569,0,0.306496,0,367.058,367.865,0.083968,1.49709,0,38.5838,1.49709,0.0075,1.53242,3.16029,0.22192,0.49824,0.511872,2.177,0.001667072,27607,0.006325664,0.050735072,0.007992736,0.787545626,1.159
1.33548,1.06775,0,4.09389,0,12.0474,12.4214,24.958,4.26598,0,94.0114,4.26598,0.0089,4.0393,7.8774,24.9934,32.2248,30.4876,7.94,0.008040448,27628,0.191510298,0.20816221,0.199550746,0.26594888,3.054
1.31484,1.12416,0,0.30896,0,4.55998,4.5723,0.07472,0.073728,0,38.8752,0.073728,0.0078,1.53672,2.78952,0.165184,0.363296,0.399232,0.227,0.000320512,27792,0.002263488,0.04684091,0.002584,0.056430598,1.221
1.30944,1.21946,0,0.399168,0,2533.64,2536.46,108.312,39.7578,0,133.123,39.7578,0.0105,4.44694,10.2292,1.29142,3.02346,3.21325,2.702,0.041938946,28216,0.016890816,0.20023657,0.058829762,5.418805538,4.977
1.4798,1.3798,0,1.61133,0,882.346,851.982,50.7361,2.03264,0,860.204,2.03264,0.0525,38.4951,45.8488,9.53133,5.25338,14.506,5.103,0.005080064,28338,0.036277089,0.98355565,0.041357153,2.77226372,31.73
1.35788,1.17218,0,2.1688,0,40.5245,40.319,155.901,10.4407,0,121.641,10.4407,0.018,3.9672,6.51606,9.56854,12.226,19.3709,5.752,0.01216816,28984,0.063319073,0.19236,0.075487233,0.441714,4.264
1.25959,1.22589,0,0.860224,0,1057.02,1045.8,173.783,6.79834,0,340.346,6.79834,0.0421,15.9885,17.366,11.4099,13.9372,11.2199,3.5,0.00812544,29067,0.046838304,0.423138,0.054963744,2.707399564,12.51
1.39962,1.15602,0,0.909536,0,30317.4,30321.8,2961.93,402.858,0,668.937,402.858,0.0413,35.6843,39.1452,7.55718,12.8572,10.1991,6.642,0.330742737,29214,0.057351199,1.18640676,0.388093936,65.1913043,25.923
4.60453,1.17889,0,0.935552,0,30360.7,31585.5,2961.97,420.54,0,667.308,420.54,0.0413,36.6438,37.6902,7.5505,12.8254,10.2227,6.647,0.414393311,29214,0.056872033,1.20202454,0.471265344,66.53167009,25.794
1.30885,1.06559,0,2.49254,0,65.9082,65.7675,8.5801,1.01888,0,78.6471,1.01888,0.0099,3.03766,6.68471,9.11373,11.022,8.09776,2.33,0.002048,29610,0.055376193,0.12574516,0.057424193,0.26951238,2.613
1.29466,0.973967,0,0.952352,0,65.7235,66.2939,8.58214,1.39469,0,78.8098,1.39469,0.0098,3.01395,5.22294,9.55501,11.2302,8.02506,2.32,0.002048,29610,0.055322752,0.12195589,0.057370752,0.264902472,2.459
1.54181,1.16195,0,2.92483,0,5368.68,5366.61,1754.69,18.2231,0,686.034,18.2231,0.0536,50.2045,53.2096,87.5884,75.5846,46.2571,49.72,0.020762625,29736,0.372742133,1.069143527,0.393504758,13.58027146,26.092
1.241,1.13356,0,0.313408,0,9.72115,10.5822,2.23539,0.224256,0,70.1206,0.224256,0.009,2.53165,5.93018,1.18282,0.686656,0.797728,0.515,0.000687104,29902,0.008847744,0.08470165,0.009534848,0.107778054,1.987
1.37236,1.19108,0,1.93347,0,934.697,928.095,209.15,10.9609,0,330.968,10.9609,0.0302,14.6435,16.3724,29.9665,52.7602,34.4002,16.164,0.012722176,29957,0.152146459,0.50864046,0.164868635,2.59347683,12.302
1.37744,1.10537,0,62.5761,0,4.05828,4.46258,210.147,70.2423,0,207.042,70.2423,0.0081,1.78264,2.94394,726.878,613.071,681.228,250.675,0.149183487,29995,7.401926005,2.55643442,7.551109492,2.90792068,1.337
1.42594,1.06945,0,0.377024,0,166.273,165.883,1224.21,20.394,0,27.265,20.394,0.0169,1.25695,3.62764,2.28458,2.69222,2.2415,0.415,0.021357569,30003,0.004728704,0.0626766,0.026086273,1.639813624,0.78
1.33712,0.934333,0,32.8891,0,147.125,139.537,678.62,44.7611,0,98.5051,44.7611,0.0196,1.50823,2.5126,110.55,417.532,298.774,96.163,0.080905212,30004,2.420002595,1.07282102,2.500907807,2.11575322,1.011
1.24673,1.03556,0,0.191104,0,1109.37,1108.12,2.61632,2.14016,0,65.2808,2.14016,0.0078,2.73477,5.59912,0.350304,0.557728,0.546784,0.821,0.002302976,30235,0.004356192,0.080309919,0.006659168,2.302747503,2.507
1.2975,0.991503,0,0.371424,0,1.51128,1.71591,0.08704,0.041984,0,9.40941,0.041984,0.0063,0.827626,3.50932,0.286656,0.426112,0.413568,0.235,0.00034096,30237,0.003693824,0.017438266,0.004034784,0.021165904,0.18
1.27741,1.16035,0,6.22051,0,120.234,120.378,388.43,14.0943,0,271.716,14.0943,0.0154,9.79285,12.3532,82.1769,124.956,65.3639,63.157,0.0199168,30237,0.920388556,0.645914553,0.940305356,1.295271363,9.693
1.25081,1.09468,0,8.61146,0,10.725,10.8502,15.4378,2.89488,0,103.14,2.89488,0.0096,3.00922,4.75171,31.0111,31.793,77.8004,9.098,0.011049984,30401,0.20807779,0.26594567,0.219127774,0.31446501,3.078
1.14808,1.10095,0,1.22173,0,847.824,781.809,123.314,4.95206,0,300.499,4.95206,0.0239,12.3997,15.1716,16.5434,20.7972,16.8121,9.226,0.007553024,30412,0.079895933,0.39877045,0.087448957,2.15789124,10.782
1.4079,1.13268,0,0.555232,0,8024.18,8025.21,410.498,116.909,0,295.09,116.909,0.018,11.267,16.9374,2.7568,5.61613,4.31402,5.559,0.145875931,30798,0.02826816,0.46071638,0.174144091,17.03806861,11.767
1.12633,1.26346,0,0.780192,0,22.6729,23.7489,27.1985,1.05571,0,69.2397,1.05571,0.0085,4.33009,7.42573,8.02525,9.86643,5.09443,1.932,0.001791968,31163,0.046037631,0.10951842,0.047829599,0.184974622,2.198
1.17162,1.0713,0,0.332384,0,356.594,356.67,34.0111,4.23731,0,71.0396,4.23731,0.0082,2.85823,4.54949,0.3856,0.831584,0.768,0.403,0.004598784,31793,0.002761792,0.087470804,0.007360576,0.839315598,2.392
1.16241,1.12772,0,0.47632,0,25.2792,27.0848,1.31789,0.227328,0,89.5904,0.227328,0.01,4.85224,8.84598,1.45318,0.669408,0.772032,0.435,0.000536576,32226,0.008617824,0.109098488,0.0091544,0.163484026,3.512
1.31664,0.874535,0,0.575104,0,24.6536,24.9352,0.112672,0.145408,0,73.8443,0.145408,0.0095,2.8748,5.01148,0.218336,0.474784,0.506752,0.289,0.000384992,32769,0.002098144,0.08566449,0.002483136,0.136086474,2.459
1.35334,1.14096,0,0.449696,0,240.395,240.498,82.9532,6.52698,0,72.1309,6.52698,0.0127,3.01332,6.73045,0.510272,1.13859,1.01274,0.305,0.006782976,32780,0.003878528,0.093572127,0.010661504,0.664395003,2.976
1.55416,1.22869,0,26.6645,0,300.679,299.817,3605.5,187.627,0,380.162,187.627,0.0221,8.49413,10.613,510.688,412.44,473.014,430.759,0.23487178,33401,8.091551977,2.41631353,8.326423757,6.83660103,8.498
1.2215,1.04422,0,0.290208,0,2.6584,2.93602,0.9984,0.09216,0,11.4412,0.09216,0.0062,1.14566,2.2394,0.401504,0.493024,0.446368,0.214,0.000549888,33833,0.003888896,0.019262366,0.004438784,0.026237554,0.341
1.25165,1.24255,0,0.455648,0,3.53067,3.34472,0.063488,0.064512,0,37.2689,0.064512,0.0077,1.46477,2.83254,0.179712,0.413248,0.453408,0.237,0.000457728,33861,0.003442944,0.04518751,0.003900672,0.052646548,1.099
1.29137,1.27463,0,0.47712,0,3.50595,3.50346,0.068608,0.064512,0,37.2753,0.064512,0.0094,1.50835,5.48624,0.17888,0.412224,0.450432,0.249,0.000456736,33861,0.00334672,0.048128538,0.003803456,0.055748188,1.103
1.20967,0.985222,0,5.3561,0,11.2315,11.2185,56.3374,9.78534,0,85.9691,9.78534,0.0074,2.29268,3.96211,50.2806,93.9887,58.2994,24.861,0.015049728,34454,0.718294888,0.33201233,0.733344616,0.42594117,2.058
1.36257,1.12933,0,5.35635,0,10.868,11.0404,55.8868,9.61024,0,86.2592,9.61024,0.0074,2.29769,7.96533,50.2546,94.9433,60.2132,24.853,0.015371264,34454,0.723169529,0.338598852,0.738540793,0.431360642,2.075
1.68973,1.13257,0,5.46083,0,3673.53,3643.59,3558.02,48.298,0,730.17,48.298,0.0416,50.5293,55.0421,155.187,221.912,91.1544,94.918,0.053535744,34920,1.236152872,1.4497443,1.289688616,12.37864313,27.41
1.36428,1.14302,0,0.52752,0,272.828,273.219,4.01408,1.1336,0,245.817,1.1336,0.0179,8.36352,12.6542,2.08662,2.48438,3.58493,1.561,0.00336896,35152,0.014463808,0.28052545,0.017832768,0.83224765,8.679
1.17401,1.10337,0,0.54368,0,272.204,272.274,4.52813,1.12842,0,247.231,1.12842,0.0181,8.36568,13.1689,2.07622,2.5031,3.0535,1.565,0.001880064,35152,0.01455472,0.28161722,0.016434784,0.83229545,8.254
1.04444,1.04326,0,0.204096,0,2.72731,3.14235,0.065536,0.063488,0,27.77,0.063488,0.0062,1.33631,2.50151,0.157824,0.414528,0.4576,0.244,0.000301056,35543,0.002281568,0.03522884,0.002582624,0.04143162,0.832
1.27249,1.15729,0,4.83731,0,84.1152,84.7403,9.30406,1.65581,0,100.126,1.65581,0.0113,3.61042,5.66598,9.80083,14.5406,10.4908,2.747,0.002471936,35550,0.065925919,0.15073644,0.068397855,0.33538912,3.333
1.3506,1.16244,0,1.40707,0,84.5168,85.1112,9.12486,1.18477,0,94.2424,1.18477,0.0113,3.667,5.89306,9.60522,13.559,9.65325,2.745,0.00259072,35550,0.065611935,0.14299078,0.068202655,0.32433548,3.456
1.45738,1.27,0,1.04595,0,6108.81,6108.04,110.886,6.76352,0,2516.29,6.76352,0.1948,139.335,162.996,10.2855,5.26848,8.12029,6.89,0.008530944,35696,0.026110144,2.85865663,0.034641088,15.1942021,94.356
1.30716,1.12013,0,0.227392,0,251.199,251.795,23.5284,3.61984,0,71.6531,3.61984,0.0094,3.08346,6.7018,0.4128,0.81696,0.765984,0.326,0.003858432,35910,0.003635104,0.090116724,0.007493536,0.620486356,2.479
2.08007,3.61274,0,8.61098,0,76230,75559.8,33753.5,176.322,0,2107.17,176.322,0.1067,165.225,173.559,391.813,289.962,141.271,172.902,0.191561691,36000,1.975158591,3.62075799,2.166720282,189.348991,81.961
1.28973,1.24024,0,2.71274,0,9.37357,9.43351,14.5214,2.83955,0,65.5155,2.83955,0.0084,2.73037,4.26501,18.2539,27.8426,31.0374,6.174,0.005568512,36057,0.145928253,0.16435954,0.151496765,0.20324031,1.991
1.47874,1.01372,0,4.40451,0,23.3184,23.6133,47.7921,5.25616,0,88.0496,5.25616,0.0092,3.5409,6.30788,29.1814,53.2324,50.8846,9.626,0.008465408,36057,0.221591452,0.24861811,0.23005686,0.35300258,3.033
1.81543,1.11469,0,17.4633,0,1949.19,1929.54,6480.26,120.593,0,765.496,120.593,0.0373,49.4427,55.9766,435.608,379.103,292.813,349.313,0.139547623,36417,4.954426784,2.45087506,5.093974407,12.94792136,25.876
1.27355,16.8403,0,9.44586,0,11.9789,13.4887,18.1156,3.4816,0,122.156,3.4816,0.0114,3.6239,5.54326,36.9468,40.5165,96.2201,10.52,0.01244672,36441,0.24510202,0.32194968,0.25754874,0.37846034,3.808
1.21918,0.95973,0,6.53571,0,6.50639,6.7487,21.8839,3.49696,0,66.8845,3.49696,0.0078,2.17009,7.07908,25.4844,48.0314,67.5512,8.575,0.011296768,36609,0.231957798,0.24739428,0.243254566,0.29256594,1.829
1.14212,0.944223,0,7.43501,0,6.41096,6.37301,21.9607,3.47443,0,66.8144,3.47443,0.0079,2.15226,4.73944,25.4035,46.9787,63.0753,8.576,0.011720704,36609,0.229371711,0.22340084,0.241092415,0.26905495,1.661
1.26927,1.05313,0,4.02467,0,76.6618,82.3928,155.78,10.4049,0,105.94,10.4049,0.0127,4.69449,7.08474,36.1248,49.6514,50.7669,13.431,0.015987712,37261,0.334777396,0.280197273,0.350765108,0.609461443,3.502
1.2056,0.984594,0,0.317728,0,953.487,954.503,205.672,11.4657,0,101.294,11.4657,0.0175,4.03884,13.4956,0.782048,1.93664,1.55242,0.757,0.011865088,37595,0.003598592,0.137662148,0.01546368,2.263107576,3.253
1.46057,1.14153,0,15.4388,0,45.9344,46.8495,96.7199,10.4684,0,229.128,10.4684,0.0142,7.90385,11.4748,79.3089,111.851,131.535,35.131,0.026005505,37762,0.61168999,0.619005344,0.637695495,0.834416344,7.735
1.32076,1.08948,0,0.714528,0,3201.09,3201.21,0.65024,3.43654,0,73.3097,3.43654,0.0079,3.00561,6.26193,0.476608,0.776448,0.767968,1.812,0.003176448,37833,0.007579168,0.092456804,0.010755616,6.499558112,2.722
1.31195,0.993985,0,3.39027,0,35.0468,35.0166,4.55168,0.543744,0,217.164,0.543744,0.014,6.35454,10.1338,5.09674,3.86256,28.971,6.385,0.004368384,38098,0.034931616,0.280935624,0.0393,0.359484718,7.422
1.38045,1.22263,0,0.99104,0,21471.8,21474.5,358.173,12.1006,0,4600.29,12.1006,0.4186,262.2,270.411,17.8301,5.97069,6.47578,7.323,0.015217664,38120,0.02557808,5.185325705,0.040795744,48.50289035,174.083
1.43639,1.3508,0,0.9616,0,21496.1,21485.2,358.167,12.3075,0,4599.67,12.3075,0.4186,275.956,297.336,17.8301,5.59664,6.4655,7.299,0.013807616,38120,0.025966175,5.22548242,0.039773791,48.57821852,173.944
1.16236,1.09308,0,0.351872,0,4.91016,5.36302,0.32256,0.115712,0,59.7503,0.115712,0.0079,2.75924,4.62303,0.882432,0.630272,0.686912,0.445,0.000514048,38434,0.008653632,0.072687988,0.00916768,0.083751312,1.378
1.30276,1.05906,0,2.25878,0,289.049,290.285,170.445,34.0204,0,346.954,34.0204,0.0198,12.7135,16.7904,34.6687,57.3516,29.7205,16.316,0.036197407,38744,0.179237723,0.55081034,0.21543513,1.33686852,12.222
1.119,1.1422,0,0.533536,0,22.8473,23.2516,1.97939,0.601088,0,112.909,0.601088,0.013,4.74327,7.44079,2.32723,2.40189,3.0751,1.335,0.001174528,39082,0.015359968,0.137208188,0.016534496,0.186421102,4.141
1.17758,0.897314,0,0.396672,0,22.785,22.97,5.77741,1.17866,0,52.0678,1.17866,0.0066,2.64507,4.79967,0.952448,1.0111,1.54518,1.044,0.001703936,39899,0.00924816,0.067511728,0.010952096,0.12061947,1.485
1.24274,0.933935,0,6.72701,0,3.53474,3.77788,2.77504,1.5575,0,64.0618,1.5575,0.0065,2.09018,3.64596,12.343,53.3033,69.4006,9.316,0.008222752,40000,0.105151712,0.217799734,0.113374464,0.236171904,1.23
1.10864,1.26725,0,6.96109,0,3.44582,3.76911,2.80474,1.55341,0,64.2263,1.55341,0.0066,2.05554,3.76874,12.7331,50.5849,69.6392,9.313,0.007660544,40000,0.103614147,0.216057465,0.111274691,0.234591635,1.139
1.11021,1.03936,0,6.51418,0,3.53991,3.66517,2.78323,1.56262,0,65.5151,1.56262,0.0065,2.14498,4.97459,12.3853,38.845,70.2576,9.355,0.008493056,40000,0.104227392,0.20742258,0.112720448,0.22548769,1.202
1.48559,1.0398,0,0.510656,0,5143.29,5142.92,158.597,69.3535,0,185.364,69.3535,0.0127,6.24144,8.38276,1.90054,3.37117,3.43853,6.438,0.075127808,40216,0.019652672,0.28665221,0.09478048,10.80132337,7.146
1.12808,1.08459,0,0.643808,0,4.05619,4.29518,1.54317,0.120832,0,48.7188,0.120832,0.0085,2.63095,5.71434,1.6264,0.919456,1.33117,0.826,0.000694304,40337,0.013336768,0.064421838,0.014031072,0.075081018,1.171
1.47745,1.05395,0,0.643552,0,3.9423,4.41485,1.53395,0.120832,0,48.6488,0.120832,0.0083,2.44341,5.92246,1.62474,0.911168,1.31379,0.83,0.00071472,40366,0.01327456,0.06403617,0.01398928,0.074691654,1.186
1.12256,0.872531,0,7.2248,0,3.42138,3.90816,2.78323,1.56058,0,64.9224,1.56058,0.0065,2.09676,3.69951,11.9677,37.3757,73.6707,9.615,0.008884256,40401,0.104634403,0.20744625,0.113518659,0.2263444,1.215
1.31754,1.10723,0,0.816032,0,45.4084,45.9272,52.7739,1.72032,0,92.8249,1.72032,0.0101,5.89139,8.92936,10.3042,17.3356,7.36154,2.766,0.002787328,40421,0.061068256,0.149138501,0.063855584,0.295784353,3.28
1.46172,1.27814,0,0.59216,0,14623.5,13978.7,576.738,210.208,0,381.844,210.208,0.0221,16.2801,18.3956,3.33181,5.16138,3.99875,7.19,0.206647293,40798,0.034144384,0.64885651,0.240791677,30.03859467,14.333
1.27107,1.10539,0,6.77718,0,3.69394,3.96535,3.8185,1.72749,0,66.7317,1.72749,0.0067,2.14827,3.68951,15.1143,38.1143,74.5421,9.715,0.009573376,40806,0.12909779,0.21452923,0.138671166,0.23451169,1.225
1.26878,1.27907,0,1.02934,0,3467.92,3473.36,281.646,4.39091,0,157.193,4.39091,0.0151,6.80592,10.0075,3.68842,1.60266,1.3271,0.754,0.005562368,41092,0.011007968,0.18816107,0.016570336,7.41650732,6.451
1.22483,0.899648,0,0.391136,0,291.551,277.106,92.1989,7.17619,0,86.9891,7.17619,0.0128,3.62201,6.97483,0.551264,1.38406,1.15405,0.379,0.007619584,41282,0.003099776,0.110791154,0.01071936,0.77921438,3.509
1.21629,1.0705,0,6.48758,0,13.5548,13.4272,68.6725,11.8405,0,102.385,11.8405,0.0081,2.68734,4.21219,61.0574,110.927,65.5749,29.573,0.018415615,41374,0.859953426,0.390389908,0.878369041,0.504372488,2.488
1.17649,1.07193,0,6.44714,0,13.1949,13.5688,66.7863,11.8825,0,107.028,11.8825,0.008,2.68017,4.54654,61.1856,113.469,67.4263,29.565,0.018603008,41374,0.856709185,0.4000779,0.875312193,0.51195754,2.248
1.2848,1.08972,0,1.46099,0,103.081,103.306,10.8093,1.42643,0,116.478,1.42643,0.0129,4.35134,6.53849,12.2486,15.0661,11.3633,3.179,0.002910208,41490,0.075734559,0.17291258,0.078644767,0.3929963,3.822
1.32813,0.932231,0,1.55126,0,103.168,103.521,10.8012,1.39776,0,116.537,1.39776,0.0131,4.27383,6.74052,12.1936,16.3686,11.9367,3.192,0.00283648,41490,0.076937152,0.17502763,0.079773632,0.39546685,4.259
1.28322,1.04865,0,0.423808,0,451.466,451.955,222.136,11.7237,0,99.437,11.7237,0.0198,4.07394,6.78006,1.22611,2.02381,1.77354,0.656,0.011651072,41731,0.003636448,0.129974321,0.01528752,1.267678829,3.824
1.38901,0.917815,0,0.433248,0,451.326,449.538,222.056,11.0479,0,100.593,11.0479,0.0195,4.11012,7.16452,0.74912,2.04336,1.78995,0.654,0.01160704,41731,0.003670016,0.13050334,0.015277056,1.264904488,3.687
1.20452,1.12989,0,2.88902,0,1479.22,1278.68,50.7791,3.12218,0,1283.69,3.12218,0.0746,61.9991,69.1138,9.8744,4.70118,19.5256,7.326,0.005799936,42138,0.039508129,1.461733685,0.045308065,4.276423985,47.617
1.52165,1.07535,0,0.974912,0,1689.32,1677.12,165.557,6.18291,0,502.118,6.18291,0.0555,27.2752,30.6115,10.6925,8.12979,7.86429,3.475,0.007663616,42930,0.045100959,0.5987391,0.052764575,4.137893922,19.174
1.19841,0.860949,0,0.366944,0,108.525,103.333,146.878,5.86858,0,60.0236,5.86858,0.0105,2.77964,10.4847,0.798688,1.17882,1.07011,0.325,0.006146048,43618,0.003773664,0.085136638,0.009919712,0.450108162,2.104
1.18602,1.08837,0,0.355488,0,80.8827,81.6705,94.3217,4.59773,0,61.8926,4.59773,0.0092,2.57371,6.3068,0.730464,1.02886,0.956416,0.324,0.0049152,43640,0.003616544,0.080479139,0.008531744,0.342307257,1.838
1.31449,1.04123,0,0.991328,0,13.883,14.8983,2.66854,0.282624,0,105.367,0.282624,0.0107,3.76687,6.23168,1.9305,0.901664,1.07824,0.7,0.000731136,43887,0.011350528,0.122543668,0.012081664,0.15526746,3.395
1.30497,0.920965,0,0.85392,0,227.591,228.286,99.202,7.25299,0,79.5304,7.25299,0.0119,3.45935,6.252,1.95747,1.50394,1.3312,0.345,0.007530496,44234,0.003118688,0.10399997,0.010649184,0.66718588,2.985
8.21423,7.96315,0,76.5032,0,2.99E+06,2.99E+06,759549,2812.83,0,4196.62,2812.83,0.4615,286.873,329.485,1155.46,902.122,1734.67,133.036,2.963306396,45101,1.378216437,11.55378344,4.341522833,6757.232117,165.055
1.19514,1.18468,0,11.1084,0,7.89479,8.04973,28.7048,4.34586,0,85.4016,4.34586,0.0086,2.7952,5.19423,33.5867,86.7041,101.967,10.698,0.014040064,45769,0.290718688,0.34687867,0.304758752,0.40698225,2.199
1.15675,1.07133,0,8.88499,0,7.97904,8.04815,29.2936,4.34586,0,85.4339,4.34586,0.0086,2.67691,5.64825,37.3488,95.4726,96.0317,10.706,0.013462528,45769,0.28869644,0.34005244,0.302158968,0.39860408,2.287
1.43928,1.06473,0,3.93942,0,129.397,123.356,153.679,9.9625,0,361.561,9.9625,0.0205,16.4481,18.205,78.914,92.9064,49.1335,39.169,0.014009344,46772,0.518403857,0.66854808,0.532413201,1.088882,13.398
1.26359,1.05556,0,0.304544,0,1.75396,1.82405,0.048128,0.037888,0,10.3257,0.037888,0.0062,1.06897,3.7845,0.12112,0.484032,0.533376,0.24,0.000388096,46772,0.001667392,0.019105796,0.002055488,0.023074366,0.249
1.36148,1.10463,0,13.27,0,429.487,427.163,913.393,32.4772,0,446.391,32.4772,0.0227,16.8252,24.6074,161.267,264.018,160.891,111.881,0.046784512,46835,1.965800708,1.22069965,2.01258522,3.03648985,15.041
1.82641,1.13566,0,3.04906,0,223.881,235.687,422.333,11.4893,0,399.157,11.4893,0.0225,17.0402,25.2508,89.497,90.8748,36.4534,34.628,0.015177728,47072,0.633693944,0.70687911,0.648871672,1.60331847,14.75
1.26475,0.980762,0,1.6535,0,121.684,122.085,12.2696,1.60768,0,126.833,1.60768,0.0135,4.87776,8.36111,14.5316,18.8094,13.5424,3.616,0.003166208,47430,0.087633087,0.19515452,0.090799295,0.4544543,4.296
1.29697,1.47981,0,1.76128,0,127.618,121.904,12.2644,1.9927,0,127.098,1.9927,0.0135,4.83633,7.37881,14.4036,17.6596,13.0202,3.617,0.003831808,47430,0.087575325,0.192265252,0.091407133,0.457805632,4.524
1.28203,1.06397,0,0.376928,0,152.668,152.708,184.255,6.90893,0,68.3108,6.90893,0.0113,3.21595,5.94565,0.895904,1.33328,1.2001,0.355,0.007317504,48066,0.00315824,0.090953694,0.010475744,0.587870552,2.664
1.43402,1.14779,0,1.67616,0,58.13,58.9115,13.1277,1.16326,0,229.209,1.16326,0.0164,8.87931,14.1036,10.8956,7.2144,13.185,8.67,0.003777536,48600,0.06866989,0.29568257,0.072447426,0.42869119,8.489
1.29341,0.812735,0,8.9984,0,11.0332,11.3005,17.4715,3.78675,0,130.401,3.78675,0.0088,3.93299,9.9802,36.3596,133.312,90.0822,15.383,0.012679168,48962,0.266973562,0.42582835,0.27965273,0.4784187,3.654
1.14918,1.16804,0,7.70058,0,10.6309,11.284,6.9929,1.56877,0,131.182,1.56877,0.0109,4.08163,6.09171,15.9778,33.4252,80.6186,7.45,0.009982976,49666,0.105892639,0.282512755,0.115875615,0.320689905,3.311
1.14655,1.24949,0,0.533536,0,24.5253,25.0356,2.76176,0.342048,0,80.5162,0.342048,0.0078,3.81242,7.06332,1.52742,1.03181,1.59846,1.235,0.000958464,49702,0.014673216,0.099451698,0.01563168,0.152649942,2.529
1.0923,1.01274,0,0.95696,0,24.5348,25.4145,2.75456,0.3656,0,80.4136,0.3656,0.0079,3.92477,5.86184,1.52365,1.01254,1.60458,1.235,0.000948256,49702,0.014673696,0.09834552,0.015621952,0.15237194,2.437
